String,Authors,Year,Title,bookTitle,SeriesTitle,publishers,City,Volume,Issue,Pagination
"<b>Janßen, H.; Hiller, A.</b> (2012). Transnational mapping of coastal and maritime uses and functions: towards a maritime spatial typology, <b><i>in</i></b>: Belpaeme, K. <i>et al.</i> (Ed.) <i>Book of Abstracts. International Conference Littoral 2012: Coasts of Tomorrow. Kursaal, Oostende, 27-29 November 2012. VLIZ Special Publication,</i> 61: pp. 40","Janßen, H.; Hiller, A.",2012,Transnational mapping of coastal and maritime uses and functions: towards a maritime spatial typology,"Book of Abstracts. International Conference Littoral 2012: Coasts of Tomorrow. Kursaal, Oostende, 27-29 November 2012",VLIZ Special Publication,,,,,40
Revue de la Société royale belge des ingénieurs et industriels. Société Royale Belge des Ingénieurs et des Industriels: Bruxelles.  ISSN 0037-9549,,1955,Revue de la Société royale belge des ingénieurs et industriels,,,Société Royale Belge des Ingénieurs et des Industriels,Bruxelles,,,
"<b>van Heijst, M.W.I.M.; Cleveringa, J.; de Kok, J.</b> (2005). Vaargeulonderhoud, zandwinning en kustlijnzorg. Risico's en perspectieven voor Rijkswaterstaat. <i>Rapport RIKZ = Report RIKZ</i>, 2005-025. Rijkswaterstaat: Delft. ISBN 90-369-5594-7. 64 + bijlagen pp.","van Heijst, M.W.I.M.; Cleveringa, J.; de Kok, J.",2005,"Vaargeulonderhoud, zandwinning en kustlijnzorg. Risico's en perspectieven voor Rijkswaterstaat",,Rapport RIKZ = Report RIKZ,Rijkswaterstaat,Delft,2005-025,,64 + bijlagen
"<b>Wulff, A.; Sundbäck, K.; Nilsson, C.; Carlson, L.; Jonsson, B.</b> (1997). Effect of sediment load on the microbenthic community of a shallow-water sandy sediment. <i>Estuaries 20(3)</i>: 547-558","Wulff, A.; Sundbäck, K.; Nilsson, C.; Carlson, L.; Jonsson, B.",1997,Effect of sediment load on the microbenthic community of a shallow-water sandy sediment,,Estuaries,,,20,3,547-558
"<b>Adhikari, B.; Verhoeven, R.; Troch, P.</b> (2008). Fair and sustainable irrigation water management in the Babai river basin (Nepal), <b><i>in</i></b>: <i>IWA 11th international specialized conference on watershed and river basin management, 4-5 September 2008, Budapest, Hungary.</i> pp. 2 pp.","Adhikari, B.; Verhoeven, R.; Troch, P.",2008,Fair and sustainable irrigation water management in the Babai river basin (Nepal),"IWA 11th international specialized conference on watershed and river basin management, 4-5 September 2008, Budapest, Hungary",,,,,,2 pp.
"<b>Cornet, E.; Vereecken, H.; Deschamps, M.; Verwaest, T.; Mostaert, F.</b> (2017). Hydrologisch jaarboek 2016: HIC meetstations. Versie 2.0. <i>WL Rapporten</i>, 12_077_9. Waterbouwkundig Laboratorium: Antwerpen. VII, 12 + 245 p. bijlagen pp.","Cornet, E.; Vereecken, H.; Deschamps, M.; Verwaest, T.; Mostaert, F.",2017,Hydrologisch jaarboek 2016: HIC meetstations,,WL Rapporten,Waterbouwkundig Laboratorium,Antwerpen,12_077_9,,"VII, 12 + 245 p. bijlagen"
"<b>Mordasova, N.V.</b> (1999). Chlorophyll in the White Sea. <i>ICES J. Mar. Sci./J. Cons. int. Explor. Mer 56(Suppl.)</i>: 215-218","Mordasova, N.V.",1999,Chlorophyll in the White Sea,,ICES Journal of Marine Science,,,56,Suppl.,215-218
"<b>Carpentier, F.</b> (1929). Sur les propleures des coléoptères. <i>Ann. Soc. Sci. Brux. Sér. B : Sci. Phys. Nat. 49(2)</i>: 355-376","Carpentier, F.",1929,Sur les propleures des coléoptères,,Annales de la Société Scientifique de Bruxelles: Série B: Sciences Physiques et Naturelles,,,49,2,355-376
"<b>Papadimitriou, S.; Loucaides, S.; Rèrolle, V.M.C.; Kennedy, P.; Achterberg, E.P.; Dickson, A.G.; Mowlem, M.; Kennedy, H.</b> (2018). The stoichiometric dissociation constants of carbonic acid in seawater brines from 298 to 267 K. <i>Geochim. Cosmochim. Acta 220</i>: 55-70. <a href=""https://hdl.handle.net/10.1016/j.gca.2017.09.037"" target=""_blank"">https://hdl.handle.net/10.1016/j.gca.2017.09.037</a>","Papadimitriou, S.; Loucaides, S.; Rèrolle, V.M.C.; Kennedy, P.; Achterberg, E.P.; Dickson, A.G.; Mowlem, M.; Kennedy, H.",2018,The stoichiometric dissociation constants of carbonic acid in seawater brines from 298 to 267 K,,Geochimica et Cosmochimica Acta,,,220,,55-70
"<b>IOC</b> (1992). Third session of the IODE Group of Experts on Marine Information Management, draft proposal for an international global centre on marine information, Wormley, UK, 27-30 April 1992. UNESCO: Paris.  10, II annexes pp.",IOC,1992,"Third session of the IODE Group of Experts on Marine Information Management, draft proposal for an international global centre on marine information, Wormley, UK, 27-30 April 1992",,,UNESCO,Paris,IOC/IODE-MIM-III/8,,"10, II annexes"
"<b>Dias, D.G.</b> (2015). Sheltered Bays: Linguistic and ethnographic approach to maritime communities of Bahia-Brazil, <b><i>in</i></b>: Tripati, S. (Ed.) <i>Maritime contacts of the past: Deciphering connections amongst communities.</i> pp. 627-640","Dias, D.G.",2015,Sheltered Bays: Linguistic and ethnographic approach to maritime communities of Bahia-Brazil,Maritime contacts of the past: Deciphering connections amongst communities,,,,,,627-640
"<b>Bernal, P.</b> (2010). For the ocean, <b><i>in</i></b>: Holland, G.L. <i>et al.</i> (Ed.) <i>Troubled waters: ocean science and governance.</i> pp. 13-27","Bernal, P.",2010,For the ocean,Troubled waters: ocean science and governance,,,,,,13-27
"<b>Maes, F.; Cliquet, A.</b> (2007). Ruimtelijke ordening op zee. Symposium presentation. Maritiem Instituut: Oostende.  42 pp.","Maes, F.; Cliquet, A.",2007,Ruimtelijke ordening op zee,,,Maritiem Instituut,Oostende,,,42
<b>Ministerie van de Vlaamse Gemeenschap; HAECON</b> [s.d.]. Zeekanaal naar Gent: Proefstorten Geuzenhoek. Uitvoeren van tracerproeven. Opmeting in de pompputten en in de onderdrainering. [S.n.]: [s.l.].,Ministerie van de Vlaamse Gemeenschap; HAECON,,Zeekanaal naar Gent: Proefstorten Geuzenhoek. Uitvoeren van tracerproeven. Opmeting in de pompputten en in de onderdrainering,,,,,,,
"<b>Markowska, M.; Kidawa, A.</b> (2007). Encounters between Antarctic limpets, <i>Nacella concinna</i>, and predatory sea stars, <i>Lysasterias</i> sp., in laboratory and field experiments. <i>Mar. Biol. (Berl.) 151(5)</i>: 1959-1966. <a href=""http://hdl.handle.net/10.1007/s00227-007-0633-0"" target=""_blank"">http://hdl.handle.net/10.1007/s00227-007-0633-0</a>","Markowska, M.; Kidawa, A.",2007,"Encounters between Antarctic limpets, <i>Nacella concinna</i>, and predatory sea stars, <i>Lysasterias</i> sp., in laboratory and field experiments",,Marine Biology,,,151,5,1959-1966
"<b>Riaux-Gobin, C.; Witkowski, A.; Compère, P.</b> (2010). SEM survey and taxonomic position of small-sized <i>Achnanthidium</i> (Bacillariophyceae) from coral sands off Reunion Island (Westerns Indian Ocean). <i>Vie Milieu (1980) 60(2)</i>: 157-172","Riaux-Gobin, C.; Witkowski, A.; Compère, P.",2010,SEM survey and taxonomic position of small-sized <i>Achnanthidium</i> (Bacillariophyceae) from coral sands off Reunion Island (Westerns Indian Ocean),,Vie et Milieu,,,60,2,157-172
"<b>Crosse, H.</b> (1873). Diagnoses Molluscorum novarum. <i> J. Conchyliol. 21</i>: 284-285","Crosse, H.",1873,Diagnoses Molluscorum novarum,,Journal de Conchyliologie,,,21,,284-285
"<b>Bussing, W.A.; Martin, M.</b> (1975). Systematic status, variation and distribution of four middle American cichlid fishes belonging to the <i>Amphilophus</i> species group, genus <i>Cichlasoma</i>. <i>Contrib. Sci.: Natur. Hist. Mus. Los Angeles County 269</i>","Bussing, W.A.; Martin, M.",1975,"Systematic status, variation and distribution of four middle American cichlid fishes belonging to the <i>Amphilophus</i> species group, genus <i>Cichlasoma</i>",,Contributions in Science. Natural History Museum Los Angeles County,,,269,,
"<b>Low, Natalie H. N.; Micheli, Fiorenza; Aguilar, Juan Domingo; Arce, Daniel Romero; Boch, Charles A.; Bonilla, Juan Carlos; Bracamontes, Miguel Ángel; De Leo, Giulio; Diaz, Eduardo; Enríquez, Eduardo; Hernandez, Arturo; Martinez, Ramón; Mendoza, Ramon; Miranda, Claudia; Monismith, Stephen; Ramade, Mario; Rogers-Bennett, Laura; Romero, Alfonso; Salinas, Carmina; Smith, Alexandra E.; Torre, Jorge; Villavicencio, Gustavo; Woodson, C. Brock</b> (2021). Variable coastal hypoxia exposure and drivers across the southern California Current. <i>NPG Scientific Reports 11(1)</i>: 10929. <a href=""https://hdl.handle.net/10.1038/s41598-021-89928-4"" target=""_blank"">https://hdl.handle.net/10.1038/s41598-021-89928-4</a>","Low, Natalie H. N.; Micheli, Fiorenza; Aguilar, Juan Domingo; Arce, Daniel Romero; Boch, Charles A.; Bonilla, Juan Carlos; Bracamontes, Miguel Ángel; De Leo, Giulio; Diaz, Eduardo; Enríquez, Eduardo; Hernandez, Arturo; Martinez, Ramón; Mendoza, Ramon; Miranda, Claudia; Monismith, Stephen; Ramade, Mario; Rogers-Bennett, Laura; Romero, Alfonso; Salinas, Carmina; Smith, Alexandra E.; Torre, Jorge; Villavicencio, Gustavo; Woodson, C. Brock",2021,Variable coastal hypoxia exposure and drivers across the southern California Current,,Scientific Reports (Nature Publishing Group),,,11,1,10929
"<b>Adema, J.P.H.M.; de Bruyne, R.H.; Perk, F.A.</b> (1989). Voorlopige naamlijst van de mariene mollusken en de regelmatig langs de kust van Nederland en België aangespoelde schelpensoorten. <i>De Strandvlo 9(2)</i>: 49-59","Adema, J.P.H.M.; de Bruyne, R.H.; Perk, F.A.",1989,Voorlopige naamlijst van de mariene mollusken en de regelmatig langs de kust van Nederland en België aangespoelde schelpensoorten,,De Strandvlo: Driemaandelijks Tijdschrift van De Strandwerkgroep België,,,9,2,49-59
Advances in Fuzzy Systems. HINDAWI PUBLISHING CORP: New York.  ISSN 1687-7101,,0,Advances in Fuzzy Systems,,,HINDAWI PUBLISHING CORP,New York,,,
"<b>Verlinden, C.; Asaert, G.; Baetens, R.; De Vos, A.; Everaert, J.; Koninckx, C.; Lederer, A.; Smet, R. (Ed.)</b> (1984). Bibliografie van de geschiedenis van de Belgische scheepvaart = Bibliography of Belgian maritime history. <i>Collectanea Maritima</i>, 1. Wetenschappelijk Comité voor Maritieme Geschiedenis. Koninklijke Academie voor Wetenschappen, Letteren en Schone Kunsten van België: Brussel. ISBN 90-6569-345-9. 258 pp.","Verlinden, C.; Asaert, G.; Baetens, R.; De Vos, A.; Everaert, J.; Koninckx, C.; Lederer, A.; Smet, R. (Ed.)",1984,Bibliografie van de geschiedenis van de Belgische scheepvaart = Bibliography of Belgian maritime history,,Collectanea Maritima,"Wetenschappelijk Comité voor Maritieme Geschiedenis. Koninklijke Academie voor Wetenschappen, Letteren en Schone Kunsten van België",Brussel,1,,258
Architectural Engineering and Design Management. TAYLOR & FRANCIS LTD: Abingdon.  ISSN 1745-2007,,0,Architectural Engineering and Design Management,,,TAYLOR &amp; FRANCIS LTD,Abingdon,,,
"<b>Selama, O.; James, P.; Nateche, F.; Wellington, E.M.H.; Hacène, H.</b> (2013). The world bacterial biogeography and biodiversity through databases: A case study of NCBI Nucleotide database and GBIF database. <i>Biomed. Res. Int. 2013</i>: 1-11. <a href=""https://hdl.handle.net/10.1155/2013/240175"" target=""_blank"">https://hdl.handle.net/10.1155/2013/240175</a>","Selama, O.; James, P.; Nateche, F.; Wellington, E.M.H.; Hacène, H.",2013,The world bacterial biogeography and biodiversity through databases: A case study of NCBI Nucleotide database and GBIF database,,BioMed Research International,,,2013,,1-11
"<b>Loppens, K.</b> (1905). Animaux marins vivant dans l'eau saumâtre. <i>Ann. Soc. R. Zool. Malacol. Bel. 40</i>: VII-VIII","Loppens, K.",1905,Animaux marins vivant dans l'eau saumâtre,,Annales de la Société royale zoologique et malacologique de Belgique,,,40,,VII-VIII
"<b>Nguyen, T.A.; Vu, D.A.; Vu, P.V.; Nguyen, T.N.; Pham, T.M.; Nguyen, H.T.T.; Le, H.T.; Nguyen, T.V.; Hoang, L.K.; Vu, T.D.; Nguyen, T.S.; Luong, T.T.; Trinh, N.P.; Hens, L.</b> (2017). Human ecological effects of tropical storms in the coastal area of Ky Anh (Ha Tinh, Vietnam). <i>Environ. Dev. Sustain. 19(2)</i>: 745-767. <a href=""https://hdl.handle.net/10.1007/s10668-016-9761-3"" target=""_blank"">https://hdl.handle.net/10.1007/s10668-016-9761-3</a>","Nguyen, T.A.; Vu, D.A.; Vu, P.V.; Nguyen, T.N.; Pham, T.M.; Nguyen, H.T.T.; Le, H.T.; Nguyen, T.V.; Hoang, L.K.; Vu, T.D.; Nguyen, T.S.; Luong, T.T.; Trinh, N.P.; Hens, L.",2017,"Human ecological effects of tropical storms in the coastal area of Ky Anh (Ha Tinh, Vietnam)",,"Environment, Development and Sustainability",,,19,2,745-767
Journal of Pediatric and Adolescent Gynecology. ELSEVIER SCIENCE INC: New York.  ISSN 1083-3188; e-ISSN 1873-4332,,0,Journal of Pediatric and Adolescent Gynecology,,,ELSEVIER SCIENCE INC,New York,,,
Innovations-Technology and Techniques in Cardiothoracic and Vascular Surgery. Lippincott Williams & Wilkins: Philadelphia.  ISSN 1556-9845,,0,Innovations-Technology and Techniques in Cardiothoracic and Vascular Surgery,,,Lippincott Williams &amp; Wilkins,Philadelphia,,,
"<b>Nielsen, E.E.; Hansen, M.M.; Ruzzante, D.E.; Meldrup, D.; Grønkjaer, P.</b> (2003). Evidence of a hybrid‐zone in Atlantic cod (<i>Gadus morhua</i>) in the Baltic and the Danish Belt Sea revealed by individual admixture analysis. <i>Mol. Ecol. 12(6)</i>: 1497-1508. <a href=""https://hdl.handle.net/10.1046/j.1365-294X.2003.01819.x"" target=""_blank"">https://hdl.handle.net/10.1046/j.1365-294X.2003.01819.x</a>","Nielsen, E.E.; Hansen, M.M.; Ruzzante, D.E.; Meldrup, D.; Grønkjaer, P.",2003,Evidence of a hybrid‐zone in Atlantic cod (<i>Gadus morhua</i>) in the Baltic and the Danish Belt Sea revealed by individual admixture analysis,,Molecular Ecology,,,12,6,1497-1508
"<b>Toller, W.; Debrot, A.O.; Vermeij, M.J.A.; Hoetjes, P.C.</b> (2010). Reef fishes of Saba Bank, Netherlands Antilles: assemblage structure across a gradient of habitat types. <i>PLoS One 5(5)</i>: e9207. <a href=""http://dx.doi.org/10.1371/journal.pone.0009207"" target=""_blank"">http://dx.doi.org/10.1371/journal.pone.0009207</a>","Toller, W.; Debrot, A.O.; Vermeij, M.J.A.; Hoetjes, P.C.",2010,"Reef fishes of Saba Bank, Netherlands Antilles: assemblage structure across a gradient of habitat types",,PLoS One,,,5,5,e9207
"<b>Schuerch, M.; Spencer, T.; Temmerman, S.; Kirwan, M.L.; Wolff, C.; Lincke, D.; McOwen, C.J.; Pickering, M.D.; Reef, R.; Vafeidis, A.T.; Hinkel, J.; Nicholls, R.J.; Brown, S.</b> (2018). Future response of global coastal wetlands to sea-level rise. <i>Nature (Lond.) 561(7722)</i>: 231-234. <a href=""https://hdl.handle.net/10.1038/s41586-018-0476-5"" target=""_blank"">https://hdl.handle.net/10.1038/s41586-018-0476-5</a>","Schuerch, M.; Spencer, T.; Temmerman, S.; Kirwan, M.L.; Wolff, C.; Lincke, D.; McOwen, C.J.; Pickering, M.D.; Reef, R.; Vafeidis, A.T.; Hinkel, J.; Nicholls, R.J.; Brown, S.",2018,Future response of global coastal wetlands to sea-level rise,,Nature: International Weekly Journal of Science,,,561,7722,231-234
Report of the International Pacific Halibut Commission. ISSN 0096-1221,,,Report of the International Pacific Halibut Commission,,,,,,,
"<b>Schnakenbeck, W.</b> (1928). Der Walfang. <i>Handbuch der Seefischerei Nordeuropas</i>, 5(4). E. Schweizerbart'sche Verlagsbuchhandlung: Stuttgart.  33, 2 plates pp.","Schnakenbeck, W.",1928,Der Walfang,,Handbuch der Seefischerei Nordeuropas,E. Schweizerbart'sche Verlagsbuchhandlung,Stuttgart,5,4,"33, 2 plates"
"<b>van Kessel, T.; Osté, L.</b> (2019). Advies verspreiding baggerspecie met PFAS in benedenstroomse waterlichamen. Deltares: Delft. 6 pp.","van Kessel, T.; Osté, L.",2019,Advies verspreiding baggerspecie met PFAS in benedenstroomse waterlichamen,,,Deltares,Delft,,,6
"(1973). Projekt ""ovale borden"". <i>Technisch verslag van het beheerscomité ""Visserijprojekten""</i>. Ministerie van Landbouw: Brussel.  60 + bijlagen pp.",,1973,"Projekt ""ovale borden""",,"Technisch verslag van het beheerscomité ""Visserijprojekten""",Ministerie van Landbouw,Brussel,,,60 + bijlagen
"<b>Burrage, D.</b> (1996). Remote sensing of salinity from space: Report on an informal meeting held at University of Tasmania, February 7, 1996 during the 3rd National Australian Meteorological and Oceanographic Society (AMOS) Conference. Australian Institute of Marine Science: Australia.  19 pp.","Burrage, D.",1996,"Remote sensing of salinity from space: Report on an informal meeting held at University of Tasmania, February 7, 1996 during the 3rd National Australian Meteorological and Oceanographic Society (AMOS) Conference",,,Australian Institute of Marine Science,Australia,,,19
(1964). De visafslag wordt een zaak. <i>Visserijblad (Oostende) 31(51)</i>: 12,,1964,De visafslag wordt een zaak,,Het Visserijblad,,,31,51,12
Pewarta oseana. ISSN 0125-9040,,,Pewarta oseana,,,,,,,
"(S.d.). Ruimterover: een uitdagend spel over de duinen, het strand en de zee. Stichting De Noordzee/Stichting Duinbehoud: Leiden.  1 board game in box with accessories pp.",,,"Ruimterover: een uitdagend spel over de duinen, het strand en de zee",,,"Stichting De Noordzee, Stichting Duinbehoud",Leiden,,,1 board game in box with accessories
"(1955). Verbetering zeewering van Ossenisse: bepaling van het dwarsprofiel. Ministerie van Verkeer en Waterstaat, Rijkswaterstaat, Directie Zeeland (RWS, ZL): Vlissingen.  3 + bijlage pp.",,1955,Verbetering zeewering van Ossenisse: bepaling van het dwarsprofiel,,,"Ministerie van Verkeer en Waterstaat, Rijkswaterstaat, Directie Zeeland (RWS, ZL)",Vlissingen,,,3 + bijlage
"<b>Fonds, M.; Blom, W.C.</b> (1996). Onderzoek naar mogelijkheden tot vermindering van discardproductie door technische aanpassing van boomkornetten. <i>BEON Rapport = BEON-report</i>, 96(15). RIKZ: Den Haag.  47 pp.","Fonds, M.; Blom, W.C.",1996,Onderzoek naar mogelijkheden tot vermindering van discardproductie door technische aanpassing van boomkornetten,,BEON Rapport = BEON-report,RIKZ,Den Haag,96,15,47
Annual Report. Oslo Commission. Oslo Commission: London.  ISSN 0959-8618,,,Annual Report. Oslo Commission,,,Oslo Commission,London,,,
"<b>van Gelderen, J.G.; van de Kam, J.; Laban, C. (Ed.)</b> Spectrum natuurencyclopedie wilde natuur van Europa.","van Gelderen, J.G.; van de Kam, J.; Laban, C. (Ed.)",,Spectrum natuurencyclopedie wilde natuur van Europa,,,,,,,
"<b>Nesshoever, C.</b> (2007). What are the main issues for the NBPs? : some inputs with a little bit of German perspective, <b><i>in</i></b>: Tack, J. (2008). <i>Zendingsverslag Jurgen Tack : Biostrat meeting. Zendingsverslagen van het instituut voor natuur- en bosonderzoek,</i> 2008(16)","Nesshoever, C.",2007,What are the main issues for the NBPs? : some inputs with a little bit of German perspective,,,,,,,
